"GEO_ID","id"
"S0502_C01_105E","Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C01_105M","Margin of Error!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C01_106E","Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C01_106M","Margin of Error!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C01_107E","Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C01_107M","Margin of Error!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C01_108E","Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C01_108M","Margin of Error!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C01_109E","Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C01_109M","Margin of Error!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C01_110E","Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0502_C01_110M","Margin of Error!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0502_C01_111E","Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0502_C01_111M","Margin of Error!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0502_C01_112E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C01_112M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C01_113E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C01_113M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C01_114E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C01_114M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C01_115E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C01_115M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C01_116E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C01_116M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C01_117E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C01_117M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C01_118E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C01_118M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C01_119E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C01_119M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C01_120E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C01_120M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C01_121E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C01_121M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C01_122E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0502_C01_122M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0502_C01_123E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0502_C01_123M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0502_C01_124E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0502_C01_124M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0502_C01_125E","Estimate!!Total!!Occupied housing units"
"S0502_C01_125M","Margin of Error!!Total!!Occupied housing units"
"S0502_C01_126E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C01_126M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C01_127E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C01_127M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C01_128E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0502_C01_128M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0502_C01_129E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
"S0502_C01_129M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
"S0502_C01_130E","Estimate!!Total!!Occupied housing units!!ROOMS!!1 room"
"S0502_C01_130M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!1 room"
"S0502_C01_131E","Estimate!!Total!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S0502_C01_131M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S0502_C01_132E","Estimate!!Total!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S0502_C01_132M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S0502_C01_133E","Estimate!!Total!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S0502_C01_133M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S0502_C01_134E","Estimate!!Total!!Occupied housing units!!ROOMS!!8 or more rooms"
"S0502_C01_134M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!8 or more rooms"
"S0502_C01_135E","Estimate!!Total!!Occupied housing units!!Median number of rooms"
"S0502_C01_135M","Margin of Error!!Total!!Occupied housing units!!Median number of rooms"
"S0502_C01_136E","Estimate!!Total!!Occupied housing units!!1.01 or more occupants per room"
"S0502_C01_136M","Margin of Error!!Total!!Occupied housing units!!1.01 or more occupants per room"
"S0502_C01_137E","Estimate!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!None"
"S0502_C01_137M","Margin of Error!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!None"
"S0502_C01_138E","Estimate!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!1 or more"
"S0502_C01_138M","Margin of Error!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!1 or more"
"S0502_C01_139E","Estimate!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C01_139M","Margin of Error!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C01_140E","Estimate!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C01_140M","Margin of Error!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C01_141E","Estimate!!Total!!Owner-occupied housing units"
"S0502_C01_141M","Margin of Error!!Total!!Owner-occupied housing units"
"S0502_C01_142E","Estimate!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C01_142M","Margin of Error!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C01_143E","Estimate!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C01_143M","Margin of Error!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C01_144E","Estimate!!Total!!Renter-occupied housing units"
"S0502_C01_144M","Margin of Error!!Total!!Renter-occupied housing units"
"S0502_C01_145E","Estimate!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C01_145M","Margin of Error!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C01_146E","Estimate!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C01_146M","Margin of Error!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C02_001E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population"
"S0502_C02_001M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population"
"S0502_C02_002E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!CITIZENSHIP!!Naturalized citizen"
"S0502_C02_002M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!CITIZENSHIP!!Naturalized citizen"
"S0502_C02_003E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!CITIZENSHIP!!Not a citizen"
"S0502_C02_003M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!CITIZENSHIP!!Not a citizen"
"S0502_C02_004E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C02_004M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C02_005E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C02_005M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C02_006E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C02_006M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C02_007E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C02_007M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C02_008E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C02_008M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C02_009E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C02_009M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C02_010E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C02_010M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C02_011E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!Male"
"S0502_C02_011M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!Male"
"S0502_C02_012E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!Female"
"S0502_C02_012M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!Female"
"S0502_C02_013E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!Under 5 years"
"S0502_C02_013M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!Under 5 years"
"S0502_C02_014E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!5 to 17 years"
"S0502_C02_014M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!5 to 17 years"
"S0502_C02_015E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!18 to 24 years"
"S0502_C02_015M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!18 to 24 years"
"S0502_C02_016E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!25 to 44 years"
"S0502_C02_016M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!25 to 44 years"
"S0502_C02_017E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!45 to 54 years"
"S0502_C02_017M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!45 to 54 years"
"S0502_C02_018E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!55 to 64 years"
"S0502_C02_018M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!55 to 64 years"
"S0502_C02_019E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!65 to 74 years"
"S0502_C02_019M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!65 to 74 years"
"S0502_C02_020E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!75 to 84 years"
"S0502_C02_020M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!75 to 84 years"
"S0502_C02_021E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!85 years and over"
"S0502_C02_021M","Margin of Error!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!85 years and over"
"S0502_C02_022E","Estimate!!Foreign born; Entered 2010 or later!!Foreign-born population!!SEX AND AGE!!Median age (years)"
