"GEO_ID","id"
"S0502_C03_114M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C03_115E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C03_115M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C03_116E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C03_116M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C03_117E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C03_117M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C03_118E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C03_118M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C03_119E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C03_119M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C03_120E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C03_120M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C03_121E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C03_121M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C03_122E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0502_C03_122M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0502_C03_123E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0502_C03_123M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0502_C03_124E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0502_C03_124M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0502_C03_125E","Foreign born; Entered 2000 to 2009!!Estimate!!Occupied housing units"
"S0502_C03_125M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Occupied housing units"
"S0502_C03_126E","Foreign born; Entered 2000 to 2009!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C03_126M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C03_127E","Foreign born; Entered 2000 to 2009!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C03_127M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C03_128E","Foreign born; Entered 2000 to 2009!!Estimate!!Average household size of owner-occupied unit"
"S0502_C03_128M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Average household size of owner-occupied unit"
"S0502_C03_129E","Foreign born; Entered 2000 to 2009!!Estimate!!Average household size of renter-occupied unit"
"S0502_C03_129M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Average household size of renter-occupied unit"
"S0502_C03_130E","Foreign born; Entered 2000 to 2009!!Estimate!!ROOMS!!1 room"
"S0502_C03_130M","Foreign born; Entered 2000 to 2009!!Margin of Error!!ROOMS!!1 room"
"S0502_C03_131E","Foreign born; Entered 2000 to 2009!!Estimate!!ROOMS!!2 or 3 rooms"
"S0502_C03_131M","Foreign born; Entered 2000 to 2009!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0502_C03_132E","Foreign born; Entered 2000 to 2009!!Estimate!!ROOMS!!4 or 5 rooms"
"S0502_C03_132M","Foreign born; Entered 2000 to 2009!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0502_C03_133E","Foreign born; Entered 2000 to 2009!!Estimate!!ROOMS!!6 or 7 rooms"
"S0502_C03_133M","Foreign born; Entered 2000 to 2009!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0502_C03_134E","Foreign born; Entered 2000 to 2009!!Estimate!!ROOMS!!8 or more rooms"
"S0502_C03_134M","Foreign born; Entered 2000 to 2009!!Margin of Error!!ROOMS!!8 or more rooms"
"S0502_C03_135E","Foreign born; Entered 2000 to 2009!!Estimate!!Median number of rooms"
"S0502_C03_135M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Median number of rooms"
"S0502_C03_136E","Foreign born; Entered 2000 to 2009!!Estimate!!1.01 or more occupants per room"
"S0502_C03_136M","Foreign born; Entered 2000 to 2009!!Margin of Error!!1.01 or more occupants per room"
"S0502_C03_137E","Foreign born; Entered 2000 to 2009!!Estimate!!VEHICLES AVAILABLE!!None"
"S0502_C03_137M","Foreign born; Entered 2000 to 2009!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0502_C03_138E","Foreign born; Entered 2000 to 2009!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0502_C03_138M","Foreign born; Entered 2000 to 2009!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0502_C03_139E","Foreign born; Entered 2000 to 2009!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C03_139M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C03_140E","Foreign born; Entered 2000 to 2009!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C03_140M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C03_141E","Foreign born; Entered 2000 to 2009!!Estimate!!Owner-occupied housing units"
"S0502_C03_141M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Owner-occupied housing units"
"S0502_C03_142E","Foreign born; Entered 2000 to 2009!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C03_142M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C03_143E","Foreign born; Entered 2000 to 2009!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C03_143M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C03_144E","Foreign born; Entered 2000 to 2009!!Estimate!!Renter-occupied housing units"
"S0502_C03_144M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Renter-occupied housing units"
"S0502_C03_145E","Foreign born; Entered 2000 to 2009!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C03_145M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C03_146E","Foreign born; Entered 2000 to 2009!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C03_146M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C04_001E","Foreign born; Entered before 2000!!Estimate!!Foreign-born population"
"S0502_C04_001M","Foreign born; Entered before 2000!!Margin of Error!!Foreign-born population"
"S0502_C04_002E","Foreign born; Entered before 2000!!Estimate!!CITIZENSHIP!!Naturalized citizen"
"S0502_C04_002M","Foreign born; Entered before 2000!!Margin of Error!!CITIZENSHIP!!Naturalized citizen"
"S0502_C04_003E","Foreign born; Entered before 2000!!Estimate!!CITIZENSHIP!!Not a citizen"
"S0502_C04_003M","Foreign born; Entered before 2000!!Margin of Error!!CITIZENSHIP!!Not a citizen"
"S0502_C04_004E","Foreign born; Entered before 2000!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C04_004M","Foreign born; Entered before 2000!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C04_005E","Foreign born; Entered before 2000!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C04_005M","Foreign born; Entered before 2000!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C04_006E","Foreign born; Entered before 2000!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C04_006M","Foreign born; Entered before 2000!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C04_007E","Foreign born; Entered before 2000!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C04_007M","Foreign born; Entered before 2000!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C04_008E","Foreign born; Entered before 2000!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C04_008M","Foreign born; Entered before 2000!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C04_009E","Foreign born; Entered before 2000!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C04_009M","Foreign born; Entered before 2000!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C04_010E","Foreign born; Entered before 2000!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C04_010M","Foreign born; Entered before 2000!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C04_011E","Foreign born; Entered before 2000!!Estimate!!SEX AND AGE!!Male"
"S0502_C04_011M","Foreign born; Entered before 2000!!Margin of Error!!SEX AND AGE!!Male"
"S0502_C04_012E","Foreign born; Entered before 2000!!Estimate!!SEX AND AGE!!Female"
"S0502_C04_012M","Foreign born; Entered before 2000!!Margin of Error!!SEX AND AGE!!Female"
"S0502_C04_013E","Foreign born; Entered before 2000!!Estimate!!Under 5 years"
"S0502_C04_013M","Foreign born; Entered before 2000!!Margin of Error!!Under 5 years"
"S0502_C04_014E","Foreign born; Entered before 2000!!Estimate!!5 to 17 years"
"S0502_C04_014M","Foreign born; Entered before 2000!!Margin of Error!!5 to 17 years"
"S0502_C04_015E","Foreign born; Entered before 2000!!Estimate!!18 to 24 years"
"S0502_C04_015M","Foreign born; Entered before 2000!!Margin of Error!!18 to 24 years"
"S0502_C04_016E","Foreign born; Entered before 2000!!Estimate!!25 to 44 years"
"S0502_C04_016M","Foreign born; Entered before 2000!!Margin of Error!!25 to 44 years"
"S0502_C04_017E","Foreign born; Entered before 2000!!Estimate!!45 to 54 years"
"S0502_C04_017M","Foreign born; Entered before 2000!!Margin of Error!!45 to 54 years"
"S0502_C04_018E","Foreign born; Entered before 2000!!Estimate!!55 to 64 years"
"S0502_C04_018M","Foreign born; Entered before 2000!!Margin of Error!!55 to 64 years"
"S0502_C04_019E","Foreign born; Entered before 2000!!Estimate!!65 to 74 years"
"S0502_C04_019M","Foreign born; Entered before 2000!!Margin of Error!!65 to 74 years"
"S0502_C04_020E","Foreign born; Entered before 2000!!Estimate!!75 to 84 years"
"S0502_C04_020M","Foreign born; Entered before 2000!!Margin of Error!!75 to 84 years"
"S0502_C04_021E","Foreign born; Entered before 2000!!Estimate!!85 years and over"
"S0502_C04_021M","Foreign born; Entered before 2000!!Margin of Error!!85 years and over"
"S0502_C04_022E","Foreign born; Entered before 2000!!Estimate!!Median age (years)"
"S0502_C04_022M","Foreign born; Entered before 2000!!Margin of Error!!Median age (years)"
"S0502_C04_023E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C04_023M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C04_024E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C04_024M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C04_025E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C04_025M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C04_026E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0502_C04_026M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0502_C04_027E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C04_027M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C04_028E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C04_028M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C04_029E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C04_029M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C04_030E","Foreign born; Entered before 2000!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C04_030M","Foreign born; Entered before 2000!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C04_031E","Foreign born; Entered before 2000!!Estimate!!Hispanic or Latino origin (of any race)"
"S0502_C04_031M","Foreign born; Entered before 2000!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S0502_C04_032E","Foreign born; Entered before 2000!!Estimate!!White alone, not Hispanic or Latino"
"S0502_C04_032M","Foreign born; Entered before 2000!!Margin of Error!!White alone, not Hispanic or Latino"
"S0502_C04_033E","Foreign born; Entered before 2000!!Estimate!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C04_033M","Foreign born; Entered before 2000!!Margin of Error!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C04_034E","Foreign born; Entered before 2000!!Estimate!!HOUSEHOLD TYPE!!In other households"
"S0502_C04_034M","Foreign born; Entered before 2000!!Margin of Error!!HOUSEHOLD TYPE!!In other households"
"S0502_C04_035E","Foreign born; Entered before 2000!!Estimate!!Average household size"
"S0502_C04_035M","Foreign born; Entered before 2000!!Margin of Error!!Average household size"
"S0502_C04_036E","Foreign born; Entered before 2000!!Estimate!!Average family size"
"S0502_C04_036M","Foreign born; Entered before 2000!!Margin of Error!!Average family size"
"S0502_C04_037E","Foreign born; Entered before 2000!!Estimate!!MARITAL STATUS!!Population 15 years and over"
"S0502_C04_037M","Foreign born; Entered before 2000!!Margin of Error!!MARITAL STATUS!!Population 15 years and over"
"S0502_C04_038E","Foreign born; Entered before 2000!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0502_C04_038M","Foreign born; Entered before 2000!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0502_C04_039E","Foreign born; Entered before 2000!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0502_C04_039M","Foreign born; Entered before 2000!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0502_C04_040E","Foreign born; Entered before 2000!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0502_C04_040M","Foreign born; Entered before 2000!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0502_C04_041E","Foreign born; Entered before 2000!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0502_C04_041M","Foreign born; Entered before 2000!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0502_C04_042E","Foreign born; Entered before 2000!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C04_042M","Foreign born; Entered before 2000!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C04_043E","Foreign born; Entered before 2000!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C04_043M","Foreign born; Entered before 2000!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C04_044E","Foreign born; Entered before 2000!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C04_044M","Foreign born; Entered before 2000!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C04_045E","Foreign born; Entered before 2000!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C04_045M","Foreign born; Entered before 2000!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C04_046E","Foreign born; Entered before 2000!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C04_046M","Foreign born; Entered before 2000!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C04_047E","Foreign born; Entered before 2000!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C04_047M","Foreign born; Entered before 2000!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C04_048E","Foreign born; Entered before 2000!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C04_048M","Foreign born; Entered before 2000!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C04_049E","Foreign born; Entered before 2000!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C04_049M","Foreign born; Entered before 2000!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C04_050E","Foreign born; Entered before 2000!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C04_050M","Foreign born; Entered before 2000!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C04_051E","Foreign born; Entered before 2000!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C04_051M","Foreign born; Entered before 2000!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C04_052E","Foreign born; Entered before 2000!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C04_052M","Foreign born; Entered before 2000!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C04_053E","Foreign born; Entered before 2000!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C04_053M","Foreign born; Entered before 2000!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C04_054E","Foreign born; Entered before 2000!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C04_054M","Foreign born; Entered before 2000!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C04_055E","Foreign born; Entered before 2000!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C04_055M","Foreign born; Entered before 2000!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C04_056E","Foreign born; Entered before 2000!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C04_056M","Foreign born; Entered before 2000!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C04_057E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C04_057M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C04_058E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C04_058M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C04_059E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C04_059M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C04_060E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C04_060M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C04_061E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C04_061M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C04_062E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C04_062M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C04_063E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C04_063M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C04_064E","Foreign born; Entered before 2000!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C04_064M","Foreign born; Entered before 2000!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C04_065E","Foreign born; Entered before 2000!!Estimate!!Civilian employed population 16 years and over"
"S0502_C04_065M","Foreign born; Entered before 2000!!Margin of Error!!Civilian employed population 16 years and over"
"S0502_C04_066E","Foreign born; Entered before 2000!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C04_066M","Foreign born; Entered before 2000!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C04_067E","Foreign born; Entered before 2000!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C04_067M","Foreign born; Entered before 2000!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C04_068E","Foreign born; Entered before 2000!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C04_068M","Foreign born; Entered before 2000!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C04_069E","Foreign born; Entered before 2000!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C04_069M","Foreign born; Entered before 2000!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C04_070E","Foreign born; Entered before 2000!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C04_070M","Foreign born; Entered before 2000!!Margin of Error!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C04_071E","Foreign born; Entered before 2000!!Estimate!!OCCUPATION!!Service occupations"
"S0502_C04_071M","Foreign born; Entered before 2000!!Margin of Error!!OCCUPATION!!Service occupations"
"S0502_C04_072E","Foreign born; Entered before 2000!!Estimate!!OCCUPATION!!Sales and office occupations"
"S0502_C04_072M","Foreign born; Entered before 2000!!Margin of Error!!OCCUPATION!!Sales and office occupations"
